raw,filtered,baseline,delta,event,coin_in,state
35845,35849,35228,621,0,0,1
36083,35873,35230,643,0,0,1
35805,35866,35231,635,0,0,1
36322,35911,35233,679,0,0,1
35925,35913,35234,679,0,0,1
35885,35910,35236,674,0,0,1
35805,35900,35237,663,0,0,1
36044,35914,35238,676,0,0,1
35845,35907,35240,668,0,0,1
35925,35909,35241,668,0,0,1
35746,35893,35242,651,0,0,1
35964,35900,35243,656,0,0,1
35885,35898,35245,654,0,0,1
35746,35883,35246,637,0,0,1
35845,35879,35247,632,0,0,1
36361,35927,35249,678,0,0,1
35865,35921,35250,671,0,0,1
35805,35910,35251,658,0,0,1
35746,35893,35252,641,0,0,1
35845,35888,35254,635,0,0,1
35805,35880,35255,625,0,0,1
35865,35879,35256,623,0,0,1
35805,35871,35257,614,0,0,1
35805,35865,35258,606,0,0,1
35805,35859,35259,599,0,0,1
35845,35857,35260,597,0,0,1
35885,35860,35262,598,0,0,1
36361,35910,35264,646,0,0,1
35865,35906,35265,641,0,0,1
35845,35900,35266,633,0,0,1
35845,35894,35267,627,0,0,1
35845,35889,35269,621,0,0,1
35805,35881,35270,611,0,0,1
36044,35897,35271,626,0,0,1
35805,35888,35272,616,0,0,1
35984,35897,35274,624,0,0,1
35845,35892,35275,617,0,0,1
35845,35888,35276,612,0,0,1
35905,35889,35277,612,0,0,1
36421,35942,35280,663,0,0,1
36083,35956,35281,675,0,0,1
35885,35949,35282,667,0,0,1
35865,35941,35284,657,0,0,1
35805,35927,35285,643,0,0,1
35885,35923,35286,637,0,0,1
35984,35929,35287,642,0,0,1
35865,35923,35288,634,0,0,1
35964,35927,35290,637,0,0,1
35865,35921,35291,630,0,0,1
35845,35913,35292,621,0,0,1
35766,35898,35293,606,0,0,1
36262,35935,35295,640,0,0,1
35984,35940,35296,643,0,0,1
35766,35922,35297,625,0,0,1
35865,35917,35298,618,0,0,1
35746,35900,35299,600,0,0,1
35845,35894,35300,594,0,0,1
35805,35885,35301,584,0,0,1
35805,35877,35302,575,0,0,1
35865,35876,35304,572,0,0,1
35805,35869,35305,564,0,0,1
35706,35853,35305,547,0,0,1
36421,35909,35308,602,0,0,1
35865,35905,35309,596,0,0,1
35984,35913,35310,603,0,0,1
35766,35898,35311,587,0,0,1
35845,35893,35312,581,0,0,1
35845,35888,35313,575,0,0,1
35845,35884,35314,570,0,0,1
35845,35880,35315,565,0,0,1
35805,35872,35316,556,0,0,1
35885,35874,35317,556,0,0,1
35805,35867,35318,548,0,0,1
35885,35869,35319,549,0,0,1
36322,35914,35321,592,0,0,1
35885,35911,35323,588,0,0,1
35865,35906,35324,583,0,0,1
35766,35892,35325,568,0,0,1
35885,35892,35326,566,0,0,1
35766,35879,35327,552,0,0,1
35805,35872,35328,544,0,0,1
35805,35865,35328,537,0,0,1
35964,35875,35330,545,0,0,1
35885,35876,35331,545,0,0,1
35885,35877,35332,545,0,0,1
35905,35880,35333,547,0,0,1
36361,35928,35335,593,0,0,1
35885,35923,35336,587,0,0,1
35865,35918,35337,580,0,0,1
35845,35910,35338,572,0,0,1
35805,35900,35339,561,0,0,1
35805,35890,35340,550,0,0,1
35845,35886,35341,545,0,0,1
35805,35878,35342,536,0,0,1
35845,35874,35343,531,0,0,1
35805,35867,35344,523,0,0,1
35766,35857,35345,512,0,0,1
36421,35914,35347,567,0,0,1
35845,35907,35348,559,0,0,1
35885,35905,35349,555,0,0,1
35845,35899,35350,548,0,0,1
35865,35895,35351,544,0,0,1
35805,35886,35352,534,0,0,1
35885,35886,35353,533,0,0,1
35766,35874,35354,520,0,0,1
35845,35871,35355,516,0,0,1
35805,35865,35356,509,0,0,1
35885,35867,35357,510,0,0,1
35845,35864,35358,506,0,0,1
36342,35912,35360,552,0,0,1
35845,35905,35361,545,0,0,1
35805,35895,35362,534,0,0,1
35865,35892,35363,530,0,0,1
35845,35888,35364,524,0,0,1
35885,35887,35365,523,0,0,1
35885,35887,35366,521,0,0,1
35885,35887,35367,520,0,0,1
35905,35889,35368,521,0,0,1
35885,35888,35369,519,0,0,1
35746,35874,35370,504,0,0,1
35766,35863,35371,493,0,0,1
36222,35899,35372,527,0,0,1
35845,35894,35373,521,0,0,1
35805,35885,35374,511,0,0,1
35805,35877,35375,502,0,0,1
35805,35870,35376,494,0,0,1
35885,35871,35377,494,0,0,1
35905,35875,35378,497,0,0,1
35925,35880,35379,501,0,0,1
36064,35898,35380,518,0,0,1
35805,35889,35381,508,0,0,1
35905,35890,35382,508,0,0,1
35805,35882,35383,499,0,0,1
36481,35942,35385,556,0,0,1
35885,35936,35386,550,0,0,1
35865,35929,35387,542,0,0,1
35964,35932,35388,544,0,0,1
35845,35924,35389,534,0,0,1
35865,35918,35390,528,0,0,1
35845,35911,35391,519,0,0,1
35964,35916,35392,524,0,0,1
35805,35905,35393,512,0,0,1
35865,35901,35394,507,0,0,1
35766,35887,35395,492,0,0,1
35746,35873,35396,478,0,0,1
35805,35866,35396,470,0,0,1
36361,35916,35398,518,0,0,1
35964,35921,35399,521,0,0,1
35885,35917,35400,517,0,0,1
35845,35910,35401,509,0,0,1
35885,35907,35402,505,0,0,1
35885,35905,35403,502,0,0,1
35805,35895,35404,491,0,0,1
35845,35890,35405,485,0,0,1
35805,35882,35406,476,0,0,1
35746,35868,35406,462,0,0,1
35805,35862,35407,454,0,0,1
35706,35846,35408,438,0,0,1
36302,35892,35410,482,0,0,1
35944,35897,35411,486,0,0,1
35865,35894,35412,482,0,0,1
35766,35881,35412,469,0,0,1
35845,35877,35413,464,0,0,1
35805,35870,35414,456,0,0,1
35845,35868,35415,453,0,0,1
35845,35865,35416,450,0,0,1
35805,35859,35417,443,0,0,1
35805,35854,35417,437,0,0,1
35666,35835,35418,417,0,0,1
35805,35832,35419,413,0,0,1
36361,35885,35420,464,0,0,1
35845,35881,35421,460,0,0,1
35885,35881,35422,459,0,0,1
35845,35878,35423,455,0,0,1
35845,35874,35424,450,0,0,1
35845,35871,35425,447,0,0,1
35845,35869,35426,443,0,0,1
35865,35868,35427,442,0,0,1
35885,35870,35427,443,0,0,1
35805,35864,35428,435,0,0,1
35805,35858,35429,429,0,0,1
35746,35847,35430,417,0,0,1
36401,35902,35432,470,0,0,1
35865,35898,35432,466,0,0,1
35746,35883,35433,450,0,0,1
35805,35875,35434,442,0,0,1
35805,35868,35434,434,0,0,1
35905,35872,35435,436,0,0,1
35746,35859,35436,423,0,0,1
35885,35862,35437,425,0,0,1
35865,35862,35438,424,0,0,1
35885,35864,35439,426,0,0,1
35805,35859,35439,419,0,0,1
35964,35869,35440,429,0,0,1
36361,35918,35442,476,0,0,1
35845,35911,35443,468,0,0,1
35944,35914,35444,470,0,0,1
35885,35911,35445,466,0,0,1
35845,35905,35446,459,0,0,1
35845,35899,35447,452,0,0,1
35885,35897,35448,450,0,0,1
35845,35892,35448,444,0,0,1
35865,35889,35449,440,0,0,1
36044,35905,35450,454,0,0,1
35845,35899,35451,448,0,0,1
35805,35889,35452,438,0,0,1
36361,35937,35454,483,0,0,1
35805,35923,35454,469,0,0,1
35845,35916,35455,460,0,0,1
35805,35905,35456,449,0,0,1
35746,35889,35456,432,0,0,1
35706,35870,35457,413,0,0,1
35766,35860,35458,402,0,0,1
35885,35863,35458,404,0,0,1
35845,35861,35459,402,0,0,1
35805,35855,35460,395,0,0,1
35805,35850,35461,390,0,0,1
36203,35885,35462,423,0,0,1
35885,35885,35463,422,0,0,1
35805,35877,35464,414,0,0,1
35805,35870,35464,406,0,0,1
35925,35876,35465,410,0,0,1
35805,35869,35466,403,0,0,1
35845,35866,35467,399,0,0,1
35805,35860,35467,393,0,0,1
35865,35861,35468,392,0,0,1
35845,35859,35469,390,0,0,1
35885,35862,35470,392,0,0,1
35944,35870,35471,399,0,0,1
36361,35919,35472,446,0,0,1
35805,35908,35473,434,0,0,1
35805,35897,35474,423,0,0,1
36044,35912,35475,437,0,0,1
35766,35897,35476,422,0,0,1
35845,35892,35476,416,0,0,1
35805,35883,35477,406,0,0,1
35805,35876,35478,398,0,0,1
35885,35877,35478,398,0,0,1
35805,35869,35479,390,0,0,1
35845,35867,35480,387,0,0,1
36481,35928,35482,447,0,0,1
35805,35916,35482,434,0,0,1
35706,35895,35483,412,0,0,1
35746,35880,35483,397,0,0,1
35944,35886,35484,402,0,0,1
35805,35878,35485,393,0,0,1
35805,35871,35486,385,0,0,1
35805,35864,35486,378,0,0,1
35845,35862,35487,375,0,0,1
35885,35865,35488,377,0,0,1
35805,35859,35488,370,0,0,1
35944,35867,35489,378,0,0,1
36322,35913,35491,422,0,0,1
36044,35926,35492,434,0,0,1
35885,35922,35493,429,0,0,1
35845,35914,35494,420,0,0,1
35925,35915,35494,421,0,0,1
35865,35910,35495,415,0,0,1
35865,35906,35496,410,0,0,1
35885,35904,35497,407,0,0,1
35984,35912,35498,414,0,0,1
35805,35901,35498,403,0,0,1
35845,35895,35499,396,0,0,1
35805,35886,35500,387,0,0,1
36401,35938,35501,436,0,0,1
35805,35924,35502,422,0,0,1
35865,35919,35503,416,0,0,1
35845,35911,35503,408,0,0,1
35925,35913,35504,408,0,0,1
35984,35920,35505,414,0,0,1
35885,35916,35506,410,0,0,1
35865,35911,35507,404,0,0,1
35885,35908,35507,401,0,0,1
35805,35898,35508,390,0,0,1
35845,35893,35509,384,0,0,1
35706,35874,35509,365,0,0,1
36481,35935,35511,424,0,0,1
35885,35930,35512,418,0,0,1
35865,35923,35513,411,0,0,1
35845,35916,35513,402,0,0,1
35925,35916,35514,402,0,0,1
35805,35905,35515,391,0,0,1
35865,35901,35515,386,0,0,1
35766,35888,35516,372,0,0,1
35805,35879,35516,363,0,0,1
35885,35880,35517,363,0,0,1
35766,35869,35518,351,0,0,1
35865,35868,35518,350,0,0,1
36401,35922,35520,401,0,0,1
35805,35910,35521,389,0,0,1
35805,35899,35521,378,0,0,1
35805,35890,35522,368,0,0,1
35885,35889,35523,367,0,0,1
36004,35901,35524,377,0,0,1
35746,35885,35524,361,0,0,1
35885,35885,35525,361,0,0,1
35706,35867,35525,342,0,0,1
35865,35867,35526,341,0,0,1
35885,35869,35526,342,0,0,1
35766,35859,35527,332,0,0,1
36441,35917,35529,388,0,0,1
35984,35924,35530,394,0,0,1
35805,35912,35530,382,0,0,1
35885,35909,35531,378,0,0,1
35805,35899,35531,367,0,0,1
35766,35885,35532,353,0,0,1
35746,35871,35532,339,0,0,1
35766,35861,35533,328,0,0,1
35746,35849,35533,316,0,0,1
35706,35835,35534,301,0,0,1
35805,35832,35534,298,0,0,1
35845,35833,35535,299,0,0,1
36361,35886,35536,350,0,0,1
35885,35886,35537,349,0,0,1
35805,35878,35538,340,0,0,1
35845,35875,35538,336,0,0,1
35865,35874,35539,335,0,0,1
35865,35873,35540,333,0,0,1
35944,35880,35540,339,0,0,1
35805,35872,35541,331,0,0,1
35984,35884,35542,342,0,0,1
35845,35880,35543,337,0,0,1
35845,35876,35543,333,0,0,1
35706,35859,35543,316,0,0,1
36361,35909,35545,364,0,0,1
35865,35905,35546,359,0,0,1
35706,35885,35546,339,0,0,1
35885,35885,35547,338,0,0,1
35845,35881,35547,334,0,0,1
35746,35868,35548,320,0,0,1
35805,35861,35548,313,0,0,1
35766,35852,35549,303,0,0,1
35746,35841,35549,292,0,0,1
35805,35838,35550,288,0,0,1
35925,35846,35550,296,0,0,1
36342,35896,35552,344,0,0,1
35885,35895,35553,342,0,0,1
35805,35886,35553,333,0,0,1
35964,35894,35554,340,0,0,1
35845,35889,35555,334,0,0,1
35925,35892,35555,337,0,0,1
35805,35884,35556,328,0,0,1
35805,35876,35556,319,0,0,1
35805,35869,35557,312,0,0,1
35805,35862,35557,305,0,0,1
35944,35870,35558,312,0,0,1
35706,35854,35558,296,0,0,1
36421,35911,35560,351,0,0,1
35805,35900,35561,340,0,0,1
35805,35891,35561,330,0,0,1
35706,35872,35561,311,0,0,1
35805,35865,35562,304,0,0,1
35885,35867,35563,305,0,0,1
35805,35861,35563,298,0,0,1
35805,35856,35564,292,0,0,1
35746,35845,35564,281,0,0,1
35845,35845,35564,280,0,0,1
35706,35831,35565,266,0,0,1
36262,35874,35566,308,0,0,1
35865,35873,35567,306,0,0,1
35805,35866,35567,299,0,0,1
35885,35868,35568,300,0,0,1
35845,35866,35568,297,0,0,1
35925,35872,35569,303,0,0,1
35805,35865,35570,295,0,0,1
35706,35849,35570,279,0,0,1
35805,35845,35570,274,0,0,1
35706,35831,35571,260,0,0,1
35845,35832,35571,261,0,0,1
35706,35820,35571,248,0,0,1
36361,35874,35573,301,0,0,1
35706,35857,35573,284,0,0,1
35746,35846,35574,272,0,0,1
35766,35838,35574,264,0,0,1
35805,35835,35574,260,0,0,1
35766,35828,35575,253,0,0,1
35984,35843,35576,268,0,0,1
35805,35840,35576,263,0,0,1
35805,35836,35577,259,0,0,1
35885,35841,35577,264,0,0,1
35865,35843,35578,266,0,0,1
35746,35834,35578,256,0,0,1
36421,35892,35580,313,0,0,1
35845,35888,35580,307,0,0,1
35746,35873,35581,293,0,0,1
35885,35875,35581,293,0,0,1
35746,35862,35582,280,0,0,1
35865,35862,35582,280,0,0,1
35885,35864,35583,282,0,0,1
35805,35858,35583,275,0,0,1
35805,35853,35584,269,0,0,1
35706,35838,35584,254,0,0,1
35984,35853,35585,268,0,0,1
35805,35848,35585,263,0,0,1
36262,35890,35587,303,0,0,1
35805,35881,35587,294,0,0,1
35746,35868,35587,280,0,0,1
35766,35857,35588,270,0,0,1
35845,35856,35588,268,0,0,1
35865,35857,35589,268,0,0,1
35964,35868,35589,278,0,0,1
35845,35865,35590,275,0,0,1
35845,35863,35590,273,0,0,1
35805,35858,35591,267,0,0,1
35865,35858,35591,267,0,0,1
35845,35857,35592,265,0,0,1
36302,35902,35593,308,0,0,1
35845,35896,35594,302,0,0,1
35746,35881,35594,287,0,0,1
35984,35891,35595,296,0,0,1
35746,35877,35595,281,0,0,1
35885,35878,35596,282,0,0,1
35805,35870,35596,274,0,0,1
35845,35868,35597,271,0,0,1
35865,35867,35597,270,0,0,1
35925,35873,35598,275,0,0,1
35805,35866,35598,268,0,0,1
35805,35860,35599,261,0,0,1
36342,35908,35600,308,0,0,1
35845,35902,35601,301,0,0,1
35706,35882,35601,281,0,0,1
35885,35883,35602,281,0,0,1
35706,35865,35602,263,0,0,1
35845,35863,35602,261,0,0,1
35706,35847,35603,245,0,0,1
35905,35853,35603,250,0,0,1
35845,35852,35604,249,0,0,1
35766,35844,35604,240,0,0,1
35845,35844,35604,239,0,0,1
35766,35836,35605,231,0,0,1
36481,35900,35607,294,0,0,1
35845,35895,35607,288,0,0,1
35865,35892,35608,284,0,0,1
35766,35879,35608,272,0,0,1
35845,35876,35608,268,0,0,1
35845,35873,35609,264,0,0,1
35766,35862,35609,253,0,0,1
35845,35860,35610,251,0,0,1
35805,35855,35610,245,0,0,1
35766,35846,35610,236,0,0,1
35805,35842,35611,231,0,0,1
35885,35846,35611,235,0,0,1
36302,35892,35613,279,0,0,1
35805,35883,35613,270,0,0,1
35647,35859,35613,246,0,0,1
35805,35854,35613,241,0,0,1
35746,35843,35614,230,0,0,1
35845,35843,35614,229,0,0,1
35845,35844,35615,229,0,0,1
35925,35852,35615,237,0,0,1
35925,35859,35616,243,0,0,1
35766,35850,35616,234,0,0,1
35905,35855,35617,239,0,0,1
36342,35904,35618,286,0,0,1
35984,35912,35619,293,0,0,1
35805,35901,35619,282,0,0,1
35925,35904,35620,284,0,0,1
35885,35902,35620,281,0,0,1
35845,35896,35621,275,0,0,1
35865,35893,35621,272,0,0,1
35845,35888,35622,266,0,0,1
35845,35884,35622,262,0,0,1
35865,35882,35623,259,0,0,1
35805,35874,35623,251,0,0,1
35766,35863,35623,240,0,0,1
36361,35913,35625,288,0,0,1
35885,35910,35625,285,0,0,1
36083,35928,35626,301,0,0,1
35805,35915,35627,289,0,0,1
35885,35912,35627,285,0,0,1
35706,35892,35627,264,0,0,1
35905,35893,35628,265,0,0,1
35845,35888,35628,260,0,0,1
35944,35894,35629,265,0,0,1
35845,35889,35629,259,0,0,1
35805,35881,35630,251,0,0,1
35805,35873,35630,243,0,0,1
36242,35910,35631,279,0,0,1
35845,35903,35632,272,0,0,1
35805,35894,35632,261,0,0,1
35746,35879,35632,246,0,0,1
35964,35887,35633,254,0,0,1
35746,35873,35633,240,0,0,1
35984,35884,35634,250,0,0,1
35805,35876,35634,242,0,0,1
35885,35877,35635,242,0,0,1
35805,35870,35635,235,0,0,1
35885,35872,35636,236,0,0,1
36361,35920,35637,283,0,0,1
35845,35913,35638,275,0,0,1
35805,35902,35638,264,0,0,1
35706,35882,35638,244,0,0,1
35805,35875,35638,236,0,0,1
35845,35872,35639,233,0,0,1
35805,35865,35639,226,0,0,1
35746,35853,35639,214,0,0,1
35885,35856,35640,217,0,0,1
35865,35857,35640,217,0,0,1
35845,35856,35641,215,0,0,1
35805,35851,35641,210,0,0,1
36342,35900,35642,258,0,0,1
35885,35899,35643,256,0,0,1
35845,35893,35643,250,0,0,1
35746,35878,35644,235,0,0,1
35845,35875,35644,231,0,0,1
35845,35872,35644,228,0,0,1
35845,35869,35645,225,0,0,1
35805,35863,35645,218,0,0,1
35805,35857,35645,212,0,0,1
35845,35856,35646,210,0,0,1
35925,35863,35646,216,0,0,1
35805,35857,35647,210,0,0,1
36501,35921,35648,273,0,0,1
35766,35906,35649,257,0,0,1
35885,35904,35649,255,0,0,1
35706,35884,35649,235,0,0,1
35766,35872,35649,223,0,0,1
35805,35865,35650,216,0,0,1
35805,35859,35650,209,0,0,1
35805,35854,35650,204,0,0,1
35885,35857,35651,206,0,0,1
35925,35864,35651,212,0,0,1
35805,35858,35652,206,0,0,1
36083,35880,35653,228,0,0,1
35647,35857,35653,205,0,0,1
36361,35908,35654,253,0,0,1
35845,35901,35654,247,0,0,1
35865,35898,35655,243,0,0,1
35865,35894,35655,239,0,0,1
35885,35893,35656,238,0,0,1
35885,35893,35656,236,0,0,1
35984,35902,35657,245,0,0,1
35865,35898,35657,241,0,0,1
35885,35897,35658,239,0,0,1
35885,35896,35658,237,0,0,1
35805,35887,35658,228,0,0,1
35885,35886,35659,227,0,0,1
36242,35922,35660,262,0,0,1
35905,35920,35661,260,0,0,1
35925,35921,35661,260,0,0,1
35925,35921,35662,259,0,0,1
35865,35916,35662,253,0,0,1
35766,35901,35662,238,0,0,1
35944,35905,35663,242,0,0,1
35885,35903,35663,240,0,0,1
35865,35899,35664,235,0,0,1
35885,35898,35664,234,0,0,1
35925,35900,35665,236,0,0,1
35805,35891,35665,226,0,0,1
36361,35938,35666,272,0,0,1
35845,35929,35667,262,0,0,1
35766,35912,35667,245,0,0,1
35885,35910,35667,242,0,0,1
35805,35899,35668,232,0,0,1
35905,35900,35668,232,0,0,1
35805,35890,35668,222,0,0,1
35845,35886,35669,217,0,0,1
35805,35878,35669,209,0,0,1
35706,35860,35669,191,0,0,1
35865,35861,35669,191,0,0,1
35805,35855,35670,186,0,0,1
35805,35850,35670,180,0,0,1
36302,35895,35671,224,0,0,1
35805,35886,35672,215,0,0,1
35805,35878,35672,206,0,0,1
35865,35877,35672,205,0,0,1
35766,35866,35672,193,0,0,1
35746,35854,35673,181,0,0,1
35885,35857,35673,184,0,0,1
35925,35864,35673,190,0,0,1
35845,35862,35674,188,0,0,1
35845,35860,35674,186,0,0,1
35746,35849,35674,175,0,0,1
35845,35848,35675,174,0,0,1
36441,35908,35676,232,0,0,1
35984,35915,35677,239,0,0,1
35746,35898,35677,221,0,0,1
35925,35901,35677,224,0,0,1
35805,35891,35678,214,0,0,1
35865,35889,35678,211,0,0,1
35885,35888,35678,210,0,0,1
35746,35874,35679,196,0,0,1
35845,35871,35679,192,0,0,1
35925,35877,35679,197,0,0,1
35766,35866,35680,186,0,0,1
35845,35864,35680,184,0,0,1
36342,35911,35681,230,0,0,1
35984,35919,35682,237,0,0,1
35805,35907,35682,225,0,0,1
35805,35897,35682,215,0,0,1
35845,35892,35683,209,0,0,1
35706,35873,35683,190,0,0,1
36004,35886,35683,203,0,0,1
35706,35868,35683,185,0,0,1
35865,35868,35684,184,0,0,1
35925,35874,35684,189,0,0,1
36044,35891,35685,206,0,0,1
35805,35882,35685,197,0,0,1
36322,35926,35687,240,0,0,1
35845,35918,35687,231,0,0,1
36044,35931,35688,243,0,0,1
35746,35912,35688,224,0,0,1
35805,35901,35688,213,0,0,1
35865,35898,35688,209,0,0,1
35845,35892,35689,204,0,0,1
35845,35888,35689,199,0,0,1
35805,35879,35689,190,0,0,1
35766,35868,35689,179,0,0,1
35845,35866,35690,176,0,0,1
35805,35860,35690,170,0,0,1
35805,35854,35690,164,0,0,1
36322,35901,35691,210,0,0,1
35845,35895,35692,204,0,0,1
35805,35886,35692,194,0,0,1
35845,35882,35692,190,0,0,1
35766,35871,35692,178,0,0,1
35905,35874,35693,181,0,0,1
35885,35875,35693,182,0,0,1
35845,35872,35694,179,0,0,1
35845,35869,35694,176,0,0,1
35805,35863,35694,169,0,0,1
35964,35873,35695,178,0,0,1
35805,35866,35695,171,0,0,1
36361,35916,35696,220,0,0,1
36044,35929,35697,232,0,0,1
35805,35916,35697,219,0,0,1
35805,35905,35697,208,0,0,1
35845,35899,35698,201,0,0,1
35805,35890,35698,192,0,0,1
35925,35893,35698,195,0,0,1
35746,35878,35698,180,0,0,1
35805,35871,35699,172,0,0,1
35805,35864,35699,166,0,0,1
35845,35863,35699,163,0,0,1
35805,35857,35699,157,0,0,1
36183,35889,35700,189,0,0,1
35885,35889,35701,188,0,0,1
35805,35881,35701,180,0,0,1
35805,35873,35701,172,0,0,1
35766,35862,35701,161,0,0,1
35766,35853,35701,151,0,0,1
35944,35862,35702,160,0,0,1
35805,35856,35702,154,0,0,1
35845,35855,35702,153,0,0,1
35805,35850,35703,147,0,0,1
35706,35836,35703,133,0,0,1
35805,35833,35703,130,0,0,1
35746,35824,35703,121,0,0,1
36421,35884,35704,179,0,0,1
35805,35876,35705,171,0,0,1
35746,35863,35705,158,0,0,1
35885,35865,35705,160,0,0,1
35766,35855,35705,150,0,0,1
35964,35866,35706,160,0,0,1
35885,35868,35706,162,0,0,1
35766,35858,35706,152,0,0,1
35865,35858,35706,152,0,0,1
35805,35853,35707,146,0,0,1
35706,35838,35707,132,0,0,1
35766,35831,35707,124,0,0,1
36361,35884,35708,176,0,0,1
35845,35880,35708,172,0,0,1
35766,35869,35708,160,0,0,1
35944,35876,35709,167,0,0,1
35984,35887,35709,178,0,0,1
35805,35879,35710,169,0,0,1
35845,35875,35710,166,0,0,1
35746,35863,35710,152,0,0,1
35766,35853,35710,143,0,0,1
35766,35844,35710,134,0,0,1
35885,35848,35711,138,0,0,1
35805,35844,35711,133,0,0,1
35845,35844,35711,133,0,0,1
36481,35908,35713,195,0,0,1
35805,35897,35713,185,0,0,1
35845,35892,35713,179,0,0,1
35805,35884,35713,170,0,0,1
35845,35880,35714,166,0,0,1
35865,35878,35714,164,0,0,1
35845,35875,35714,161,0,0,1
35805,35868,35714,154,0,0,1
35766,35858,35714,143,0,0,1
35805,35852,35715,138,0,0,1
35805,35848,35715,133,0,0,1
35805,35843,35715,128,0,0,1
35845,35844,35715,128,0,0,1
36322,35891,35716,175,0,0,1
35805,35883,35717,166,0,0,1
35805,35875,35717,158,0,0,1
35845,35872,35717,155,0,0,1
35885,35873,35717,156,0,0,1
35905,35876,35718,159,0,0,1
35925,35881,35718,163,0,0,1
35944,35888,35719,169,0,0,1
35845,35883,35719,164,0,0,1
35845,35879,35719,160,0,0,1
35746,35866,35719,147,0,0,1
35805,35860,35719,141,0,0,1
36501,35924,35721,203,0,0,1
35885,35920,35721,199,0,0,1
35865,35915,35722,193,0,0,1
35845,35908,35722,186,0,0,1
35845,35901,35722,179,0,0,1
35845,35896,35722,173,0,0,1
35805,35887,35722,164,0,0,1
35845,35883,35723,160,0,0,1
35845,35879,35723,156,0,0,1
35865,35877,35723,154,0,0,1
35845,35874,35724,151,0,0,1
35805,35867,35724,144,0,0,1
36401,35921,35725,196,0,0,1
35805,35909,35725,184,0,0,1
35805,35899,35725,173,0,0,1
35805,35889,35726,164,0,0,1
35845,35885,35726,159,0,0,1
35805,35877,35726,151,0,0,1
35805,35870,35726,144,0,0,1
35805,35863,35726,137,0,0,1
35805,35857,35726,131,0,0,1
35805,35852,35727,126,0,0,1
35885,35855,35727,129,0,0,1
35905,35860,35727,133,0,0,1
36262,35901,35728,172,0,0,1
35805,35891,35728,163,0,0,1
35805,35882,35729,154,0,0,1
35885,35883,35729,154,0,0,1
35845,35879,35729,150,0,0,1
35805,35871,35729,142,0,0,1
35865,35871,35730,141,0,0,1
35805,35864,35730,135,0,0,1
35845,35862,35730,132,0,0,1
35845,35861,35730,130,0,0,1
35805,35855,35730,125,0,0,1
35805,35850,35730,120,0,0,1
36342,35899,35732,168,0,0,1
35805,35890,35732,158,0,0,1
35805,35881,35732,149,0,0,1
35905,35884,35732,151,0,0,1
35805,35876,35732,143,0,0,1
35865,35875,35733,142,0,0,1
35805,35868,35733,135,0,0,1
35766,35858,35733,125,0,0,1
35845,35856,35733,123,0,0,1
35805,35851,35733,118,0,0,1
35805,35847,35733,113,0,0,1
35805,35842,35734,109,0,0,1
36322,35890,35735,156,0,0,1
35845,35886,35735,151,0,0,1
35845,35882,35735,147,0,0,1
35865,35880,35736,145,0,0,1
35805,35873,35736,137,0,0,1
35805,35866,35736,130,0,0,1
35805,35860,35736,124,0,0,1
35805,35854,35736,118,0,0,1
35984,35867,35737,131,0,0,1
35805,35861,35737,124,0,0,1
35805,35855,35737,119,0,0,1
36302,35900,35738,162,0,0,1
35845,35895,35738,156,0,0,1
35865,35892,35738,153,0,0,1
35805,35883,35739,144,0,0,1
35865,35881,35739,142,0,0,1
35805,35874,35739,135,0,0,1
35805,35867,35739,128,0,0,1
35805,35861,35739,121,0,0,1
35805,35855,35739,116,0,0,1
35805,35850,35740,110,0,0,1
35805,35845,35740,106,0,0,1
35885,35849,35740,110,0,0,1
35805,35845,35740,105,0,0,1
36361,35897,35741,155,0,0,1
35845,35891,35742,150,0,0,1
35805,35883,35742,141,0,0,1
35885,35883,35742,141,0,0,1
35845,35879,35742,137,0,0,1
35805,35872,35742,130,0,0,1
35805,35865,35742,123,0,0,1
35865,35865,35743,122,0,0,1
35805,35859,35743,116,0,0,1
35845,35858,35743,115,0,0,1
35746,35847,35743,104,0,0,1
35805,35842,35743,99,0,0,1
36342,35892,35744,148,0,0,1
35865,35890,35745,145,0,0,1
35925,35893,35745,148,0,0,1
35805,35884,35745,139,0,0,1
35845,35880,35745,135,0,0,1
35805,35873,35745,127,0,0,1
35766,35862,35745,117,0,0,1
35805,35856,35746,111,0,0,1
35845,35855,35746,110,0,0,1
35805,35850,35746,104,0,0,1
35845,35850,35746,104,0,0,1
35805,35845,35746,99,0,0,1
36361,35897,35747,149,0,0,1
35805,35888,35748,140,0,0,1
35805,35879,35748,132,0,0,1
35885,35880,35748,132,0,0,1
35805,35872,35748,124,0,0,1
35805,35866,35748,118,0,0,1
35845,35864,35748,115,0,0,1
35805,35858,35748,109,0,0,1
35805,35852,35749,104,0,0,1
35845,35852,35749,103,0,0,1
35805,35847,35749,98,0,0,1
35805,35843,35749,94,0,0,1
36421,35901,35750,150,0,0,1
35845,35895,35751,145,0,0,1
35845,35890,35751,139,0,0,1
35885,35890,35751,139,0,0,1
35805,35881,35751,130,0,0,1
35845,35878,35751,126,0,0,1
35805,35870,35751,119,0,0,1
35845,35868,35752,116,0,0,1
35845,35865,35752,114,0,0,1
35885,35867,35752,115,0,0,1
35845,35865,35752,113,0,0,1
36342,35913,35753,159,0,0,1
35845,35906,35754,152,0,0,1
35805,35896,35754,142,0,0,1
35746,35881,35754,127,0,0,1
35885,35881,35754,127,0,0,1
